Time,GGALT,GGLON,GGLAT,CONCD_RWIO
81989,7.19944,147.50728,-42.83933,0.0
81990,7.20063,147.50728,-42.83933,0.0
81991,7.20057,147.50728,-42.83933,0.0
81992,7.20099,147.50728,-42.83933,0.0
81993,7.19835,147.50728,-42.83933,0.0
81994,7.19563,147.50728,-42.83933,0.0
81995,7.19612,147.50728,-42.83933,0.0
81996,7.18955,147.50728,-42.83933,0.0
81997,7.18981,147.50728,-42.83933,0.0
81998,7.18544,147.50728,-42.83933,0.0
81999,7.18266,147.50728,-42.83933,0.0
82000,7.18127,147.50728,-42.83933,0.0
82001,7.18458,147.50728,-42.83933,0.0
82002,7.18244,147.50728,-42.83933,0.0
82003,7.18535,147.50728,-42.83933,0.0
82004,7.18618,147.50728,-42.83933,0.0
82005,7.18181,147.50728,-42.83933,0.0
82006,7.17985,147.50728,-42.83933,0.0
82007,7.17495,147.50728,-42.83933,0.0
82008,7.16768,147.50728,-42.83933,0.0
82009,7.16542,147.50728,-42.83933,0.0
82010,7.16011,147.50728,-42.83933,0.0
82011,7.15795,147.50728,-42.83933,0.0
82012,7.15707,147.50728,-42.83933,0.0
82013,7.15468,147.50728,-42.83933,0.0
82014,7.15239,147.50728,-42.83933,0.0
82015,7.15032,147.50728,-42.83933,0.0
82016,7.14646,147.50728,-42.83933,0.0
82017,7.14035,147.50728,-42.83933,0.0
82018,7.13144,147.50728,-42.83933,0.0
82019,7.12618,147.50728,-42.83933,0.0
82020,7.12093,147.50728,-42.83933,0.0
82021,7.12182,147.50728,-42.83933,0.0
82022,7.12395,147.50728,-42.83933,0.0
82023,7.1195,147.50728,-42.83933,0.0
82024,7.12191,147.50728,-42.83933,0.0
82025,7.12162,147.50728,-42.83933,0.0
82026,7.12228,147.50728,-42.839325,0.0
82027,7.12083,147.50728,-42.839325,0.0
82028,7.11795,147.50728,-42.839325,0.0
82029,7.12037,147.50728,-42.839325,0.0
82030,7.11632,147.50728,-42.839325,0.0
82031,7.11895,147.50728,-42.839325,0.0
82032,7.11838,147.50728,-42.839325,0.0
82033,7.11657,147.50728,-42.839325,0.0
82034,7.11738,147.50728,-42.839325,0.0
82035,7.11602,147.50728,-42.839325,0.0
82036,7.11135,147.50728,-42.839325,0.0
82037,7.10296,147.50728,-42.839325,0.0
82038,7.09542,147.50728,-42.839325,0.0
82039,7.09079,147.50728,-42.839325,0.0
82040,7.08426,147.50728,-42.839325,0.0
82041,7.07652,147.50728,-42.839325,0.0
82042,7.07712,147.50728,-42.839325,0.0
82043,7.07469,147.50728,-42.839325,0.0
82044,7.07323,147.50728,-42.839325,0.0
82045,7.07536,147.50728,-42.839325,0.0
82046,7.07356,147.50728,-42.839325,0.0
82047,7.07712,147.50728,-42.839325,0.0
82048,7.07932,147.50728,-42.839325,0.0
82049,7.079,147.50728,-42.839325,0.0
82050,7.081,147.50728,-42.839325,0.0
82051,7.08107,147.50728,-42.839325,0.0
82052,7.08186,147.50728,-42.839325,0.0
82053,7.08205,147.50728,-42.839325,0.0
82054,7.08469,147.50728,-42.839325,0.0
82055,7.08597,147.50728,-42.839325,0.0
82056,7.08478,147.50728,-42.839325,0.0
82057,7.08701,147.50728,-42.839325,0.0
82058,7.08717,147.50728,-42.839325,0.0
82059,7.0932,147.50728,-42.839325,0.0
82060,7.09447,147.50728,-42.839325,0.0
82061,7.09708,147.50728,-42.839325,0.0
82062,7.10291,147.50728,-42.839325,0.0
82063,7.10342,147.50728,-42.839325,0.0
82064,7.10548,147.50728,-42.83933,0.0
82065,7.10739,147.50728,-42.83933,0.0
82066,7.10356,147.50728,-42.83933,0.0
82067,7.10728,147.50728,-42.83933,0.0
82068,7.10344,147.50728,-42.83933,0.0
82069,7.10361,147.50728,-42.83933,0.0
82070,7.10418,147.50728,-42.83933,0.0
82071,7.10453,147.50728,-42.83933,0.0
82072,7.10522,147.50728,-42.83933,0.0
82073,7.10456,147.50728,-42.83933,0.0
82074,7.10831,147.50728,-42.83933,0.0
82075,7.11225,147.50728,-42.83933,0.0
82076,7.11972,147.50728,-42.83933,0.0
82077,7.12161,147.50728,-42.83933,0.0
82078,7.12815,147.50728,-42.83933,0.0
82079,7.13293,147.50728,-42.83933,0.0
82080,7.13457,147.50728,-42.83933,0.0
82081,7.13924,147.50728,-42.83933,0.0
82082,7.14524,147.50728,-42.83933,0.0
82083,7.14222,147.50728,-42.83933,0.0
82084,7.14431,147.50728,-42.83933,0.0
82085,7.14201,147.50728,-42.83933,0.0
82086,7.1403,147.50728,-42.83933,0.0
82087,7.14429,147.50728,-42.83933,0.0
82088,7.14327,147.50728,-42.83933,0.0
82089,7.14535,147.50728,-42.83933,0.0
82090,7.14826,147.50728,-42.83933,0.0
82091,7.14555,147.50728,-42.83933,0.0
82092,7.14799,147.50728,-42.83933,0.0
82093,7.14401,147.50728,-42.83933,0.0
82094,7.14069,147.50728,-42.83933,0.0
82095,7.14004,147.50728,-42.83933,0.0
82096,7.13603,147.50728,-42.83933,0.0
82097,7.13559,147.50728,-42.83933,0.0
82098,7.13375,147.50728,-42.83933,0.0
82099,7.13504,147.50728,-42.83933,0.0
82100,7.13807,147.50728,-42.83933,0.0
82101,7.13344,147.50728,-42.83933,0.0
82102,7.13481,147.50728,-42.83933,0.0
82103,7.13984,147.50728,-42.83933,0.0
82104,7.14535,147.50728,-42.83933,0.0
82105,7.15292,147.50728,-42.83933,0.0
82106,7.15652,147.50728,-42.83933,0.0
82107,7.16283,147.50728,-42.83933,0.0
82108,7.16626,147.50728,-42.83933,0.0
82109,7.16851,147.50728,-42.83933,0.0
82110,7.17163,147.50728,-42.83933,0.0
82111,7.17755,147.50728,-42.83933,0.0
82112,7.17865,147.50728,-42.83933,0.0
82113,7.18302,147.50728,-42.83933,0.0
82114,7.18841,147.50728,-42.83933,0.0
82115,7.19382,147.50728,-42.83933,0.0
82116,7.20154,147.50728,-42.83933,0.0
82117,7.20699,147.50728,-42.83933,0.0
82118,7.2088,147.50728,-42.83933,0.0
82119,7.21613,147.50728,-42.83933,0.0
82120,7.21758,147.50728,-42.83933,0.0
82121,7.21963,147.50728,-42.83933,0.0
82122,7.2238,147.50728,-42.83933,0.0
82123,7.22116,147.50728,-42.83933,0.0
82124,7.2227,147.50728,-42.83933,0.0
82125,7.21883,147.50728,-42.83933,0.0
82126,7.21233,147.50728,-42.83933,0.0
82127,7.21282,147.50728,-42.83933,0.0
82128,7.20771,147.50728,-42.83933,0.0
82129,7.20608,147.50728,-42.83933,0.0
82130,7.20741,147.50728,-42.83933,0.0
82131,7.19737,147.50728,-42.83933,0.0
82132,7.19964,147.50728,-42.83933,0.0
82133,7.20007,147.50728,-42.83933,0.0
82134,7.19837,147.50728,-42.83933,0.0
82135,7.19323,147.50728,-42.83933,0.0
82136,7.18893,147.50728,-42.83933,0.0
82137,7.18788,147.50728,-42.83933,0.0
82138,7.17905,147.50728,-42.83933,0.0
82139,7.17571,147.50728,-42.83933,0.0
82140,7.16469,147.50728,-42.83933,0.0
82141,7.16342,147.50728,-42.83933,0.0
82142,7.16502,147.50728,-42.83933,0.0
82143,7.16378,147.50728,-42.83933,0.0
82144,7.16264,147.50728,-42.83933,0.0
82145,7.16217,147.50728,-42.83933,0.0
82146,7.16179,147.50728,-42.83933,0.0
82147,7.16153,147.50728,-42.83933,0.0
82148,7.15977,147.50728,-42.839325,0.0
82149,7.15998,147.50728,-42.839325,0.0
82150,7.15841,147.50728,-42.839325,0.0
82151,7.15662,147.50728,-42.839325,0.0
82152,7.1548,147.50728,-42.839325,0.0
82153,7.15022,147.50728,-42.839325,0.0
82154,7.1448,147.50728,-42.839325,0.0
82155,7.13794,147.50728,-42.83933,0.0
82156,7.12881,147.50728,-42.83933,0.0
82157,7.12377,147.50728,-42.83933,0.0
82158,7.11644,147.50728,-42.83933,0.0
82159,7.11045,147.50728,-42.83933,0.0
82160,7.10855,147.50728,-42.83933,0.0
82161,7.10193,147.50728,-42.83933,0.0
82162,7.10255,147.50728,-42.83933,0.0
82163,7.10156,147.50728,-42.83933,0.0
82164,7.09935,147.50728,-42.83933,0.0
82165,7.09868,147.50728,-42.83933,0.0
82166,7.09482,147.50728,-42.83933,0.0
82167,7.09469,147.50728,-42.83933,0.0
82168,7.0882,147.50728,-42.83933,0.0
82169,7.08192,147.50728,-42.83933,0.0
82170,7.07878,147.50728,-42.83933,0.0
82171,7.07627,147.50728,-42.83933,0.0
82172,7.07761,147.50728,-42.83933,0.0
82173,7.07307,147.50728,-42.839325,0.0
82174,7.07577,147.50728,-42.839325,0.0
82175,7.0804,147.50728,-42.839325,0.0
82176,7.08038,147.50728,-42.839325,0.0
82177,7.08414,147.50728,-42.839325,0.0
82178,7.08501,147.50728,-42.839325,0.0
82179,7.08698,147.50728,-42.839325,0.0
82180,7.08349,147.50728,-42.839325,0.0
82181,7.08233,147.50728,-42.839325,0.0
82182,7.08305,147.50728,-42.839325,0.0
82183,7.08448,147.50728,-42.839325,0.0
82184,7.08865,147.50728,-42.839325,0.0
82185,7.09434,147.50728,-42.839325,0.0
82186,7.09643,147.50728,-42.839325,0.0
82187,7.09803,147.50728,-42.839325,0.0
82188,7.10064,147.50728,-42.83933,0.0
82189,7.1033,147.50728,-42.83933,0.0
82190,7.10636,147.50728,-42.83933,0.0
82191,7.10075,147.50728,-42.83933,0.0
82192,7.09997,147.50728,-42.83933,0.0
82193,7.09786,147.50728,-42.839325,0.0
82194,7.09656,147.50728,-42.839325,0.0
82195,7.10273,147.50728,-42.839325,0.0
82196,7.1009,147.50728,-42.83933,0.0
82197,7.10785,147.50728,-42.83933,0.0
82198,7.11194,147.50728,-42.83933,0.0
82199,7.11446,147.50728,-42.83933,0.0
82200,7.12391,147.50728,-42.83933,0.0
82201,7.12671,147.50728,-42.83933,0.0
82202,7.1308,147.50728,-42.83933,0.0
82203,7.12933,147.50728,-42.83933,0.0
82204,7.13069,147.50728,-42.83933,0.0
82205,7.13211,147.50728,-42.83933,0.0
82206,7.12847,147.50728,-42.83933,0.0
82207,7.13197,147.50728,-42.83933,0.0
82208,7.13164,147.50728,-42.83933,0.0
82209,7.13258,147.50728,-42.83933,0.0
82210,7.13624,147.50728,-42.83933,0.0
82211,7.14216,147.50728,-42.83933,0.0
82212,7.15377,147.50728,-42.83933,0.0
82213,7.16156,147.50728,-42.83933,0.0
82214,7.17293,147.50728,-42.83933,0.0
82215,7.18128,147.50728,-42.83933,0.0
82216,7.18942,147.50728,-42.83933,0.0
82217,7.19582,147.50728,-42.83933,0.0
82218,7.19909,147.50728,-42.83933,0.0
82219,7.2041,147.50728,-42.83933,0.0
82220,7.20507,147.50728,-42.83933,0.0
82221,7.20799,147.50728,-42.83933,0.0
82222,7.21038,147.50728,-42.83933,0.0
82223,7.21884,147.50728,-42.83933,0.0
82224,7.21981,147.50728,-42.83933,0.0
82225,7.22805,147.50728,-42.83933,0.0
82226,7.23442,147.50728,-42.83933,0.0
82227,7.23425,147.50728,-42.83933,0.0
82228,7.2375,147.50728,-42.83933,0.0
82229,7.24256,147.50728,-42.83933,0.0
82230,7.24302,147.50728,-42.83933,-32767.0
82231,7.24611,147.50728,-42.83933,-32767.0
82232,7.24585,147.50728,-42.83933,-32767.0
82233,7.24323,147.50728,-42.83933,-32767.0
82234,7.24198,147.50728,-42.83933,-32767.0
82235,7.23427,147.50728,-42.83933,-32767.0
82236,7.23164,147.50728,-42.83933,-32767.0
82237,7.2317,147.50728,-42.83933,-32767.0
82238,7.22674,147.50728,-42.83933,-32767.0
82239,7.22899,147.50728,-42.83933,-32767.0
82240,7.22835,147.50728,-42.83933,-32767.0
82241,7.22703,147.50728,-42.83933,-32767.0
82242,7.22805,147.50728,-42.83933,-32767.0
82243,7.21933,147.50728,-42.83933,-32767.0
82244,7.21589,147.50728,-42.83933,-32767.0
82245,7.21411,147.50728,-42.83933,-32767.0
82246,7.2075,147.50728,-42.83933,-32767.0
82247,7.20863,147.50728,-42.83933,-32767.0
82248,7.20541,147.50728,-42.83933,-32767.0
82249,7.20585,147.50728,-42.83933,-32767.0
82250,7.20964,147.50728,-42.83933,-32767.0
82251,7.20956,147.50728,-42.83933,-32767.0
82252,7.21203,147.50728,-42.83933,-32767.0
82253,7.21233,147.50728,-42.83933,-32767.0
82254,7.20965,147.50728,-42.83933,-32767.0
82255,7.21218,147.50728,-42.83933,-32767.0
82256,7.20413,147.50728,-42.83933,-32767.0
82257,7.20022,147.50728,-42.83933,-32767.0
82258,7.19464,147.50728,-42.83933,-32767.0
82259,7.18565,147.50728,-42.83933,-32767.0
82260,7.1783,147.50728,-42.83933,-32767.0
82261,7.16597,147.50728,-42.83933,-32767.0
82262,7.16089,147.50728,-42.83933,-32767.0
82263,7.15701,147.50728,-42.83933,-32767.0
82264,7.15741,147.50728,-42.83933,-32767.0
82265,7.15821,147.50728,-42.839325,-32767.0
82266,7.15478,147.50728,-42.839325,-32767.0
82267,7.15951,147.50728,-42.839325,-32767.0
82268,7.15986,147.50728,-42.839325,-32767.0
82269,7.16523,147.50728,-42.839325,-32767.0
82270,7.17155,147.50728,-42.839325,-32767.0
82271,7.17052,147.50728,-42.839325,-32767.0
82272,7.17517,147.50728,-42.839325,-32767.0
82273,7.17514,147.50728,-42.839325,-32767.0
82274,7.18142,147.50728,-42.839325,-32767.0
82275,7.18847,147.50728,-42.83933,-32767.0
82276,7.1896,147.50728,-42.83933,-32767.0
82277,7.19576,147.50728,-42.83933,-32767.0
82278,7.19839,147.50728,-42.83933,-32767.0
82279,7.19999,147.50728,-42.83933,-32767.0
82280,7.20098,147.50728,-42.83933,-32767.0
82281,7.19878,147.50728,-42.83933,-32767.0
82282,7.20193,147.50728,-42.83933,-32767.0
82283,7.20892,147.50728,-42.83933,-32767.0
82284,7.2086,147.50728,-42.83933,-32767.0
82285,7.21186,147.50728,-42.83933,-32767.0
82286,7.21224,147.50728,-42.83933,-32767.0
82287,7.21011,147.50728,-42.83933,-32767.0
82288,7.21596,147.50728,-42.83933,-32767.0
82289,7.21424,147.50728,-42.83933,-32767.0
82290,7.21352,147.50728,-42.83933,-32767.0
82291,7.21437,147.50728,-42.83933,-32767.0
82292,7.21095,147.50728,-42.83933,-32767.0
82293,7.2086,147.50728,-42.83933,-32767.0
82294,7.20335,147.50728,-42.83933,-32767.0
82295,7.19813,147.50728,-42.83933,-32767.0
82296,7.19148,147.50728,-42.83933,-32767.0
82297,7.18232,147.50728,-42.83933,-32767.0
82298,7.18143,147.50728,-42.83933,-32767.0
82299,7.17027,147.50728,-42.83933,-32767.0
82300,7.16979,147.50728,-42.83933,-32767.0
82301,7.16652,147.50728,-42.83933,-32767.0
82302,7.16724,147.50728,-42.83933,-32767.0
82303,7.16974,147.50728,-42.83933,-32767.0
82304,7.17108,147.50728,-42.83933,-32767.0
82305,7.1733,147.50728,-42.83933,-32767.0
82306,7.17072,147.50728,-42.83933,-32767.0
82307,7.17197,147.50728,-42.83933,-32767.0
82308,7.17424,147.50728,-42.83933,-32767.0
82309,7.1718,147.50728,-42.83933,-32767.0
82310,7.1764,147.50728,-42.83933,-32767.0
82311,7.17686,147.50728,-42.83933,-32767.0
82312,7.18096,147.50728,-42.83933,-32767.0
82313,7.18135,147.50728,-42.83933,-32767.0
82314,7.18201,147.50728,-42.83933,-32767.0
82315,7.17818,147.50728,-42.83933,-32767.0
82316,7.17817,147.50728,-42.83933,-32767.0
82317,7.17707,147.50728,-42.83933,-32767.0
82318,7.16837,147.50728,-42.83933,-32767.0
82319,7.167,147.50728,-42.83933,-32767.0
82320,7.16174,147.50728,-42.83933,-32767.0
82321,7.15919,147.50728,-42.83933,-32767.0
82322,7.15972,147.50728,-42.83933,-32767.0
82323,7.16096,147.50728,-42.83933,-32767.0
82324,7.15712,147.50728,-42.83933,-32767.0
82325,7.16138,147.50728,-42.83933,-32767.0
82326,7.16259,147.50728,-42.83933,-32767.0
82327,7.16259,147.50728,-42.83933,-32767.0
82328,7.16515,147.50728,-42.83933,-32767.0
82329,7.16221,147.50728,-42.83933,-32767.0
82330,7.16488,147.50728,-42.83933,-32767.0
82331,7.16399,147.50728,-42.83933,-32767.0
82332,7.16492,147.50728,-42.83933,-32767.0
82333,7.16286,147.50728,-42.83933,-32767.0
82334,7.16234,147.50728,-42.83933,-32767.0
82335,7.15644,147.50728,-42.83933,-32767.0
82336,7.15314,147.50728,-42.83933,-32767.0
82337,7.14611,147.50728,-42.83933,-32767.0
82338,7.14018,147.50728,-42.83933,-32767.0
82339,7.1402,147.50728,-42.83933,-32767.0
82340,7.13896,147.50728,-42.83933,-32767.0
82341,7.13685,147.50728,-42.83933,-32767.0
82342,7.13962,147.50728,-42.83933,-32767.0
82343,7.13653,147.50728,-42.839325,-32767.0
82344,7.13711,147.50728,-42.839325,-32767.0
82345,7.14162,147.50728,-42.839325,-32767.0
82346,7.1403,147.50728,-42.83932,-32767.0
82347,7.14303,147.5073,-42.839317,-32767.0
82348,7.14058,147.50731,-42.83931,-32767.0
82349,7.13599,147.50731,-42.839302,-32767.0
82350,7.1317,147.50732,-42.8393,-32767.0
82351,7.13267,147.50735,-42.83929,-32767.0
82352,7.12713,147.50737,-42.839287,-32767.0
82353,7.13582,147.50739,-42.83928,-32767.0
82354,7.12808,147.50742,-42.839275,-32767.0
82355,7.10737,147.50743,-42.83927,-32767.0
82356,7.09217,147.50746,-42.839268,-32767.0
82357,7.07174,147.50748,-42.839268,-32767.0
82358,7.06001,147.5075,-42.839264,-32767.0
82359,7.03363,147.50755,-42.839264,-32767.0
82360,7.01749,147.50758,-42.839264,-32767.0
82361,6.99961,147.50763,-42.839268,-32767.0
82362,6.9895,147.50768,-42.839275,-32767.0
82363,6.97613,147.5077,-42.83928,-32767.0
82364,6.97566,147.50775,-42.839287,-32767.0
82365,6.97375,147.50778,-42.839294,-32767.0
82366,6.97254,147.50781,-42.839302,-32767.0
82367,6.96727,147.50786,-42.839306,-32767.0
82368,6.97117,147.50789,-42.83931,-32767.0
82369,6.96596,147.50792,-42.83931,0.0
82370,6.96549,147.50797,-42.839306,0.0
82371,6.95138,147.508,-42.839302,0.0
82372,6.93816,147.50803,-42.839294,0.0
82373,6.93295,147.50807,-42.839283,0.0
82374,6.91666,147.5081,-42.83927,-32767.0
82375,6.90173,147.50815,-42.839256,-32767.0
82376,6.90324,147.50818,-42.83924,-32767.0
82377,6.90413,147.50821,-42.839222,0.0
82378,6.89702,147.50826,-42.8392,-32767.0
82379,6.89344,147.50829,-42.83918,-32767.0
82380,6.90417,147.50832,-42.839157,-32767.0
82381,6.89998,147.50835,-42.839134,-32767.0
82382,6.91468,147.50839,-42.83911,-32767.0
82383,6.92442,147.50842,-42.83909,-32767.0
82384,6.93363,147.50845,-42.839066,-32767.0
82385,6.93976,147.50848,-42.839043,-32767.0
82386,6.96016,147.50853,-42.839016,-32767.0
82387,6.97728,147.50856,-42.838993,-32767.0
82388,6.98938,147.50859,-42.838966,-32767.0
82389,7.00787,147.50864,-42.83894,-32767.0
82390,7.02163,147.50868,-42.83891,-32767.0
82391,7.02984,147.50871,-42.838882,-32767.0
82392,7.04237,147.50876,-42.83885,-32767.0
82393,7.0502,147.50877,-42.838825,-32767.0
82394,-32767.0,-32767.0,-32767.0,-32767.0
82395,-32767.0,-32767.0,-32767.0,-32767.0
82396,-32767.0,-32767.0,-32767.0,-32767.0
82397,-32767.0,-32767.0,-32767.0,-32767.0
82398,-32767.0,-32767.0,-32767.0,-32767.0
82399,-32767.0,-32767.0,-32767.0,-32767.0
82400,-32767.0,-32767.0,-32767.0,-32767.0
82401,-32767.0,-32767.0,-32767.0,-32767.0
82402,-32767.0,-32767.0,-32767.0,-32767.0
82403,-32767.0,-32767.0,-32767.0,-32767.0
82404,-32767.0,-32767.0,-32767.0,-32767.0
82405,-32767.0,-32767.0,-32767.0,-32767.0
82406,-32767.0,-32767.0,-32767.0,-32767.0
82407,-32767.0,-32767.0,-32767.0,-32767.0
82408,-32767.0,-32767.0,-32767.0,-32767.0
82409,-32767.0,-32767.0,-32767.0,-32767.0
82410,-32767.0,-32767.0,-32767.0,-32767.0
82411,-32767.0,-32767.0,-32767.0,-32767.0
82412,-32767.0,-32767.0,-32767.0,-32767.0
82413,-32767.0,-32767.0,-32767.0,-32767.0
82414,-32767.0,-32767.0,-32767.0,-32767.0
82415,-32767.0,-32767.0,-32767.0,-32767.0
82416,-32767.0,-32767.0,-32767.0,-32767.0
82417,-32767.0,-32767.0,-32767.0,-32767.0
82418,-32767.0,-32767.0,-32767.0,-32767.0
82419,-32767.0,-32767.0,-32767.0,-32767.0
82420,-32767.0,-32767.0,-32767.0,-32767.0
82421,-32767.0,-32767.0,-32767.0,-32767.0
82422,-32767.0,-32767.0,-32767.0,-32767.0
82423,-32767.0,-32767.0,-32767.0,-32767.0
82424,-32767.0,-32767.0,-32767.0,-32767.0
82425,-32767.0,-32767.0,-32767.0,-32767.0
82426,-32767.0,-32767.0,-32767.0,-32767.0
82427,-32767.0,-32767.0,-32767.0,-32767.0
82428,-32767.0,-32767.0,-32767.0,-32767.0
82429,-32767.0,-32767.0,-32767.0,-32767.0
82430,-32767.0,-32767.0,-32767.0,-32767.0
82431,-32767.0,-32767.0,-32767.0,-32767.0
82432,-32767.0,-32767.0,-32767.0,-32767.0
82433,-32767.0,-32767.0,-32767.0,-32767.0
82434,-32767.0,-32767.0,-32767.0,-32767.0
82435,-32767.0,-32767.0,-32767.0,-32767.0
82436,-32767.0,-32767.0,-32767.0,-32767.0
82437,-32767.0,-32767.0,-32767.0,-32767.0
82438,-32767.0,-32767.0,-32767.0,-32767.0
82439,-32767.0,-32767.0,-32767.0,-32767.0
82440,-32767.0,-32767.0,-32767.0,-32767.0
82441,-32767.0,-32767.0,-32767.0,-32767.0
82442,-32767.0,-32767.0,-32767.0,-32767.0
82443,-32767.0,-32767.0,-32767.0,-32767.0
82444,-32767.0,-32767.0,-32767.0,-32767.0
82445,-32767.0,-32767.0,-32767.0,-32767.0
82446,-32767.0,-32767.0,-32767.0,-32767.0
82447,-32767.0,-32767.0,-32767.0,-32767.0
82448,-32767.0,-32767.0,-32767.0,-32767.0
82449,-32767.0,-32767.0,-32767.0,-32767.0
82450,-32767.0,-32767.0,-32767.0,-32767.0
82451,-32767.0,-32767.0,-32767.0,-32767.0
82452,-32767.0,-32767.0,-32767.0,-32767.0
82453,-32767.0,-32767.0,-32767.0,-32767.0
82454,-32767.0,-32767.0,-32767.0,-32767.0
82455,-32767.0,-32767.0,-32767.0,-32767.0
82456,-32767.0,-32767.0,-32767.0,-32767.0
82457,-32767.0,-32767.0,-32767.0,-32767.0
82458,-32767.0,-32767.0,-32767.0,-32767.0
82459,-32767.0,-32767.0,-32767.0,-32767.0
82460,-32767.0,-32767.0,-32767.0,-32767.0
82461,-32767.0,-32767.0,-32767.0,-32767.0
82462,-32767.0,-32767.0,-32767.0,-32767.0
82463,-32767.0,-32767.0,-32767.0,-32767.0
82464,-32767.0,-32767.0,-32767.0,-32767.0
82465,-32767.0,-32767.0,-32767.0,-32767.0
82466,-32767.0,-32767.0,-32767.0,-32767.0
82467,-32767.0,-32767.0,-32767.0,-32767.0
82468,-32767.0,-32767.0,-32767.0,-32767.0
82469,-32767.0,-32767.0,-32767.0,-32767.0
82470,-32767.0,-32767.0,-32767.0,-32767.0
82471,-32767.0,-32767.0,-32767.0,-32767.0
82472,-32767.0,-32767.0,-32767.0,-32767.0
82473,-32767.0,-32767.0,-32767.0,-32767.0
82474,-32767.0,-32767.0,-32767.0,-32767.0
82475,-32767.0,-32767.0,-32767.0,-32767.0
82476,-32767.0,-32767.0,-32767.0,-32767.0
82477,-32767.0,-32767.0,-32767.0,-32767.0
82478,-32767.0,-32767.0,-32767.0,-32767.0
82479,-32767.0,-32767.0,-32767.0,-32767.0
82480,-32767.0,-32767.0,-32767.0,-32767.0
82481,-32767.0,-32767.0,-32767.0,-32767.0
82482,-32767.0,-32767.0,-32767.0,-32767.0
82483,-32767.0,-32767.0,-32767.0,-32767.0
82484,-32767.0,-32767.0,-32767.0,-32767.0
82485,-32767.0,-32767.0,-32767.0,-32767.0
82486,-32767.0,-32767.0,-32767.0,-32767.0
82487,-32767.0,-32767.0,-32767.0,-32767.0
82488,-32767.0,-32767.0,-32767.0,-32767.0
82489,-32767.0,-32767.0,-32767.0,-32767.0
82490,-32767.0,-32767.0,-32767.0,-32767.0
82491,-32767.0,-32767.0,-32767.0,-32767.0
82492,-32767.0,-32767.0,-32767.0,-32767.0
82493,-32767.0,-32767.0,-32767.0,-32767.0
82494,-32767.0,-32767.0,-32767.0,-32767.0
82495,-32767.0,-32767.0,-32767.0,-32767.0
82496,-32767.0,-32767.0,-32767.0,-32767.0
82497,-32767.0,-32767.0,-32767.0,-32767.0
82498,-32767.0,-32767.0,-32767.0,-32767.0
82499,-32767.0,-32767.0,-32767.0,-32767.0
82500,-32767.0,-32767.0,-32767.0,-32767.0
82501,-32767.0,-32767.0,-32767.0,-32767.0
82502,-32767.0,-32767.0,-32767.0,-32767.0
82503,-32767.0,-32767.0,-32767.0,-32767.0
82504,-32767.0,-32767.0,-32767.0,-32767.0
82505,-32767.0,-32767.0,-32767.0,-32767.0
82506,-32767.0,-32767.0,-32767.0,-32767.0
82507,-32767.0,-32767.0,-32767.0,-32767.0
82508,-32767.0,-32767.0,-32767.0,-32767.0
82509,-32767.0,-32767.0,-32767.0,-32767.0
82510,-32767.0,-32767.0,-32767.0,-32767.0
82511,-32767.0,-32767.0,-32767.0,-32767.0
82512,-32767.0,-32767.0,-32767.0,-32767.0
82513,-32767.0,-32767.0,-32767.0,-32767.0
82514,-32767.0,-32767.0,-32767.0,-32767.0
82515,-32767.0,-32767.0,-32767.0,-32767.0
82516,-32767.0,-32767.0,-32767.0,-32767.0
82517,-32767.0,-32767.0,-32767.0,-32767.0
82518,-32767.0,-32767.0,-32767.0,-32767.0
82519,-32767.0,-32767.0,-32767.0,-32767.0
82520,-32767.0,-32767.0,-32767.0,-32767.0
82521,-32767.0,-32767.0,-32767.0,-32767.0
82522,-32767.0,-32767.0,-32767.0,-32767.0
82523,-32767.0,-32767.0,-32767.0,-32767.0
82524,-32767.0,-32767.0,-32767.0,-32767.0
82525,-32767.0,-32767.0,-32767.0,-32767.0
82526,-32767.0,-32767.0,-32767.0,-32767.0
82527,-32767.0,-32767.0,-32767.0,-32767.0
82528,-32767.0,-32767.0,-32767.0,-32767.0
82529,-32767.0,-32767.0,-32767.0,-32767.0
82530,-32767.0,-32767.0,-32767.0,-32767.0
82531,-32767.0,-32767.0,-32767.0,-32767.0
82532,-32767.0,-32767.0,-32767.0,-32767.0
82533,-32767.0,-32767.0,-32767.0,-32767.0
82534,-32767.0,-32767.0,-32767.0,-32767.0
82535,-32767.0,-32767.0,-32767.0,-32767.0
82536,-32767.0,-32767.0,-32767.0,-32767.0
82537,-32767.0,-32767.0,-32767.0,-32767.0
82538,-32767.0,-32767.0,-32767.0,-32767.0
82539,-32767.0,-32767.0,-32767.0,-32767.0
82540,-32767.0,-32767.0,-32767.0,-32767.0
82541,-32767.0,-32767.0,-32767.0,-32767.0
82542,-32767.0,-32767.0,-32767.0,-32767.0
82543,-32767.0,-32767.0,-32767.0,-32767.0
82544,-32767.0,-32767.0,-32767.0,-32767.0
82545,-32767.0,-32767.0,-32767.0,-32767.0
82546,-32767.0,-32767.0,-32767.0,-32767.0
82547,-32767.0,-32767.0,-32767.0,-32767.0
82548,-32767.0,-32767.0,-32767.0,-32767.0
82549,-32767.0,-32767.0,-32767.0,-32767.0
82550,-32767.0,-32767.0,-32767.0,-32767.0
82551,-32767.0,-32767.0,-32767.0,-32767.0
82552,-32767.0,-32767.0,-32767.0,-32767.0
82553,-32767.0,-32767.0,-32767.0,-32767.0
